Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude
2020.0,20/11,20/11/2020,Selangor,SABAK BERNAM,Sekitar Parit 4 hingga 5 Gambut,"Sekitar Parit 4 hingga 5 Gambut, SABAK BERNAM, Selangor",1,,
2020.0,20/11,20/11/2020,Selangor,SABAK BERNAM,Sekitar Parit 9 1/2 Gambut,"Sekitar Parit 9 1/2 Gambut, SABAK BERNAM, Selangor",1,,
2020.0,20/11,20/11/2020,Selangor,SABAK BERNAM,"Jln Suhaimi, Batu 2 Sepintas","Jln Suhaimi, Batu 2 Sepintas, SABAK BERNAM, Selangor",1,,
2020.0,21/11,21/11/2020,Selangor,KUALA LANGAT,"Jalan SP 9/35 dan Jalan SP10/11, Bandar Saujana Putra","Jalan SP 9/35 dan Jalan SP10/11, Bandar Saujana Putra, KUALA LANGAT, Selangor",1,,
2020.0,21/11,21/11/2020,Selangor,KUALA LANGAT,"Jalan Pipit, Batu 9 Kebun Baru, Sijangkang","Jalan Pipit, Batu 9 Kebun Baru, Sijangkang, KUALA LANGAT, Selangor",1,,
2020.0,21/11,21/11/2020,Selangor,KUALA LANGAT,KOA Bukit Serdang,"KOA Bukit Serdang, KUALA LANGAT, Selangor",1,,
2020.0,22/11,22/11/2020,Selangor,KUALA LANGAT,"Jalan Sukepi, Jenjarom","Jalan Sukepi, Jenjarom, KUALA LANGAT, Selangor",1,2.8974035,101.5087777
2020.0,22/11,22/11/2020,Selangor,KUALA LANGAT,"Jalan Sg Rambai, Batu 10 Kebun Baru","Jalan Sg Rambai, Batu 10 Kebun Baru, KUALA LANGAT, Selangor",1,,
2020.0,24/11,24/11/2020,Selangor,GOMBAK,Sekitar Fasa 4 Taman Rahmat Jaya,"Sekitar Fasa 4 Taman Rahmat Jaya, GOMBAK, Selangor",1,,
2020.0,24/11,24/11/2020,Selangor,SEPANG,"Jalan Bonon 1, Ulu Chuchoh","Jalan Bonon 1, Ulu Chuchoh, SEPANG, Selangor",1,,
2020.0,24/11,24/11/2020,Selangor,SABAK BERNAM,Kampung Sungai Labu,"Kampung Sungai Labu, SABAK BERNAM, Selangor",1,,
2020.0,24/11,24/11/2020,Selangor,SABAK BERNAM,Taman Aman Jaya,"Taman Aman Jaya, SABAK BERNAM, Selangor",1,3.5162708,101.0979324
2020.0,24/11,24/11/2020,Selangor,KUALA SELANGOR,Jalan Merbau,"Jalan Merbau, KUALA SELANGOR, Selangor",1,3.2915162,101.3039167
2020.0,24/11,24/11/2020,Selangor,,Jalan Derahman,"Jalan Derahman, , Selangor",1,3.2653283,101.3618753
2020.0,24/11,24/11/2020,Selangor,KUALA SELANGOR,Jalan Parit Melintang Kampung Bukit Hijau,"Jalan Parit Melintang Kampung Bukit Hijau, KUALA SELANGOR, Selangor",1,3.251828,101.3822155
2020.0,24/11,24/11/2020,Selangor,KLANG,Taman Bayu Perdana,"Taman Bayu Perdana, KLANG, Selangor",1,3.0169609,101.4358213
2020.0,24/11,24/11/2020,Selangor,KLANG,Taman Sentosa,"Taman Sentosa, KLANG, Selangor",1,3.0092194,101.4675818
2020.0,24/11,24/11/2020,Selangor,,Taman Klang Jaya,"Taman Klang Jaya, , Selangor",1,3.0053403,101.4460007
2020.0,24/11,24/11/2020,Selangor,KLANG,Bandar Puteri dan sekitarnya,"Bandar Puteri dan sekitarnya, KLANG, Selangor",1,,
2020.0,24/11,24/11/2020,Selangor,KLANG,Taman Selat Damai (Jalan Selat Selatan 1/3),"Taman Selat Damai (Jalan Selat Selatan 1/3), KLANG, Selangor",1,,
2020.0,25/11,25/11/2020,Selangor,KUALA SELANGOR,Jalan Merbau,"Jalan Merbau, KUALA SELANGOR, Selangor",1,3.2915162,101.3039167
2020.0,25/11,25/11/2020,Selangor,KUALA SELANGOR,Jalan Derahman,"Jalan Derahman, KUALA SELANGOR, Selangor",1,3.2653283,101.3618753
2020.0,25/11,25/11/2020,Selangor,KUALA SELANGOR,Jalan Parit Melintang Kampung Bukit Hijau,"Jalan Parit Melintang Kampung Bukit Hijau, KUALA SELANGOR, Selangor",1,3.251828,101.3822155
2020.0,25/11,25/11/2020,Selangor,KLANG,Kampung Jawa,"Kampung Jawa, KLANG, Selangor",1,3.025968,101.479805
2020.0,28/11,28/11/2020,Selangor,SABAK BERNAM,Jalan Sungai Panjang – Tanjung Malim (KM33-KM34),"Jalan Sungai Panjang – Tanjung Malim (KM33-KM34), SABAK BERNAM, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,PETALING,Kampung Budiman- Jalan Hamzah,"Kampung Budiman- Jalan Hamzah, PETALING, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,KLANG,Taman Daya Meru,"Taman Daya Meru, KLANG, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,KLANG,Taman Meru Utama,"Taman Meru Utama, KLANG, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,KLANG,Kawasan Industri Jalan Teratai,"Kawasan Industri Jalan Teratai, KLANG, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,KLANG,Pekan Meru,"Pekan Meru, KLANG, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,KLANG,Taman Berkat Kawasan Masjid Meru,"Taman Berkat Kawasan Masjid Meru, KLANG, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,KLANG,Kawasan Industri Jalan Teratai,"Kawasan Industri Jalan Teratai, KLANG, Selangor",1,,
2020.0,28/11,28/11/2020,Selangor,KLANG,Kg Hj Mohamad Sharif,"Kg Hj Mohamad Sharif, KLANG, Selangor",1,,
2020.0,29/11,29/11/2020,Selangor,KUALA SELANGOR,Jalan Maju,"Jalan Maju, KUALA SELANGOR, Selangor",1,3.3075793,101.3940943
2020.0,29/11,29/11/2020,Selangor,KUALA SELANGOR,Jalan Kunci Air,"Jalan Kunci Air, KUALA SELANGOR, Selangor",1,,
2020.0,29/11,29/11/2020,Selangor,KUALA SELANGOR,Jalan Haji Ehsan,"Jalan Haji Ehsan, KUALA SELANGOR, Selangor",1,3.208627,101.407165
2020.0,29/11,29/11/2020,Selangor,KUALA SELANGOR,"Jalan Parit Mahang, Kampung Ijok","Jalan Parit Mahang, Kampung Ijok, KUALA SELANGOR, Selangor",1,,
2020.0,9/12,9/12/2020,Selangor,GOMBAK,Kg. Fajar,"Kg. Fajar, GOMBAK, Selangor",1,,
2020.0,9/12,9/12/2020,Selangor,GOMBAK,SK Hulu Kelang,"SK Hulu Kelang, GOMBAK, Selangor",1,3.1994348,101.76095039966768
2020.0,9/12,9/12/2020,Selangor,GOMBAK,Zoo Negara,"Zoo Negara, GOMBAK, Selangor",1,3.2106626499999997,101.75777320048442
2020.0,15/12,15/12/2020,Selangor,KUALA LANGAT,"Kg Permatang Pasir, Jugra","Kg Permatang Pasir, Jugra, KUALA LANGAT, Selangor",1,,
2020.0,29/12,29/12/2020,Selangor,SEPANG,Kg. Chinchang,"Kg. Chinchang, SEPANG, Selangor",1,2.7542279,101.7513197
2020.0,29/12,29/12/2020,Selangor,PETALING,Kampung Cempaka,"Kampung Cempaka, PETALING, Selangor",1,3.1243600000000002,101.60052863305444
2020.0,9/7,9/7/2020,Terengganu,KUALA TERENGGANU,Jalan Sekitar Pusat Perniagaan Paya Keladi,"Jalan Sekitar Pusat Perniagaan Paya Keladi, KUALA TERENGGANU, Terengganu",1,,
2020.0,17/11,17/11/2020,Terengganu,DUNGUN,"Kampung Tebing Tembah, Paka","Kampung Tebing Tembah, Paka, DUNGUN, Terengganu",1,4.6495034,103.4245834
2020.0,18/11,18/11/2020,Terengganu,HULU TERENGGANU,Kampung Kuala Ping,"Kampung Kuala Ping, HULU TERENGGANU, Terengganu",1,,
2020.0,18/11,18/11/2020,Terengganu,HULU TERENGGANU,Kampung Matang,"Kampung Matang, HULU TERENGGANU, Terengganu",1,,
2020.0,18/11,18/11/2020,Terengganu,HULU TERENGGANU,Kampung Nibong,"Kampung Nibong, HULU TERENGGANU, Terengganu",1,,
2020.0,18/11,18/11/2020,Terengganu,HULU TERENGGANU,Paloh Nyior,"Paloh Nyior, HULU TERENGGANU, Terengganu",1,,
2020.0,18/11,18/11/2020,Terengganu,HULU TERENGGANU,Kampung Bukit Tadok,"Kampung Bukit Tadok, HULU TERENGGANU, Terengganu",1,,
2020.0,17/11,17/11/2020,Terengganu,SETIU,"Kampung Bukit Nyor, Pelong","Kampung Bukit Nyor, Pelong, SETIU, Terengganu",1,,
2020.0,17/11,17/11/2020,Terengganu,SETIU,Kampung lubuk Panjang,"Kampung lubuk Panjang, SETIU, Terengganu",1,,
2020.0,17/11,17/11/2020,Terengganu,SETIU,Kampung Gong Terap,"Kampung Gong Terap, SETIU, Terengganu",1,,
2020.0,23/11,23/11/2020,Terengganu,KUALA NERUS,Kampung Banggol Air Leleh,"Kampung Banggol Air Leleh, KUALA NERUS, Terengganu",1,,
2020.0,23/11,23/11/2020,Terengganu,KUALA TERENGGANU,"Kampung Binjai, Chendering","Kampung Binjai, Chendering, KUALA TERENGGANU, Terengganu",1,,
2020.0,23/11,23/11/2020,Terengganu,KUALA TERENGGANU,"Kampung Baroh Raja, Chendering","Kampung Baroh Raja, Chendering, KUALA TERENGGANU, Terengganu",1,,
2020.0,25/11,25/11/2020,Terengganu,DUNGUN,Kampung Bukit Gedup,"Kampung Bukit Gedup, DUNGUN, Terengganu",1,,
2020.0,24/11,24/11/2020,Terengganu,SETIU,Kampung Merbau Menyusut,"Kampung Merbau Menyusut, SETIU, Terengganu",1,,
2020.0,24/11,24/11/2020,Terengganu,SETIU,"Kuarter Guru SK Batu 29, Langkap","Kuarter Guru SK Batu 29, Langkap, SETIU, Terengganu",1,,
2020.0,23/11,23/11/2020,Terengganu,DUNGUN,"Kampung Temiang, Rantau Abang","Kampung Temiang, Rantau Abang, DUNGUN, Terengganu",1,,
2020.0,24/11,24/11/2020,Terengganu,BESUT,Kg. Gong Guchil,"Kg. Gong Guchil, BESUT, Terengganu",1,,
2020.0,24/11,24/11/2020,Terengganu,BESUT,Kawasan Sekitar SK Bukit Puteri,"Kawasan Sekitar SK Bukit Puteri, BESUT, Terengganu",1,,
2020.0,24/11,24/11/2020,Terengganu,DUNGUN,"Kampung Tok Kah, Rantau Abang","Kampung Tok Kah, Rantau Abang, DUNGUN, Terengganu",1,,
2020.0,24/11,24/11/2020,Terengganu,SETIU,Kg. Bukit Nenas,"Kg. Bukit Nenas, SETIU, Terengganu",1,,
2020.0,25/11,25/11/2020,Terengganu,DUNGUN,Kampung Tiong,"Kampung Tiong, DUNGUN, Terengganu",1,4.7870563,103.3975254
2020.0,25/11,25/11/2020,Terengganu,DUNGUN,Kampung Paya,"Kampung Paya, DUNGUN, Terengganu",1,4.8005426,103.2763976
2020.0,27/11,27/11/2020,Terengganu,SETIU,Kampung Lubuk Panjang,"Kampung Lubuk Panjang, SETIU, Terengganu",1,,
2020.0,27/11,27/11/2020,Terengganu,SETIU,Kampung Gong Terap,"Kampung Gong Terap, SETIU, Terengganu",1,,
2020.0,27/11,27/11/2020,Terengganu,DUNGUN,Kampung Pasir Raja,"Kampung Pasir Raja, DUNGUN, Terengganu",1,,
2020.0,27/11,27/11/2020,Terengganu,DUNGUN,Kampung Syukur,"Kampung Syukur, DUNGUN, Terengganu",1,,
2020.0,27/11,27/11/2020,Terengganu,KEMAMAN,Kampung Teladas,"Kampung Teladas, KEMAMAN, Terengganu",1,,
2020.0,27/11,27/11/2020,Terengganu,KEMAMAN,Kampung Air Putih,"Kampung Air Putih, KEMAMAN, Terengganu",1,4.2264742,103.3625007
2020.0,3/12,3/12/2020,Terengganu,SETIU,Kampung Guntung Dalam,"Kampung Guntung Dalam, SETIU, Terengganu",1,5.6049698,102.7258787
2020.0,3/12,3/12/2020,Terengganu,SETIU,Kampung Guntung Luar,"Kampung Guntung Luar, SETIU, Terengganu",1,5.584088,102.7076002
2020.0,3/12,3/12/2020,Terengganu,SETIU,Kawasan Sekitar Kampung Desa Jaya,"Kawasan Sekitar Kampung Desa Jaya, SETIU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,"Kampung Binjai, Chendering","Kampung Binjai, Chendering, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Simpang Empat Masjid Terapung,"Simpang Empat Masjid Terapung, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Kampung Tok Adis,"Kampung Tok Adis, KUALA TERENGGANU, Terengganu",1,5.2860659,103.152232
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Taman Koperasi Kuala Ibai,"Taman Koperasi Kuala Ibai, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Taman Seri Bayu Kuala Ibai,"Taman Seri Bayu Kuala Ibai, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Sekitar Jalan Kamaruddin,"Sekitar Jalan Kamaruddin, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Hadapan Pasar Payang,"Hadapan Pasar Payang, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Sekitar Pusat Perniagaan Paya Keladi,"Sekitar Pusat Perniagaan Paya Keladi, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Jalan Syed Hussein (Sekitar Stesen Bas MPKT),"Jalan Syed Hussein (Sekitar Stesen Bas MPKT), KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Jalan Sultan Omar,"Jalan Sultan Omar, KUALA TERENGGANU, Terengganu",1,5.3176749,103.1441813
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Taman Dahlia,"Taman Dahlia, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Taman Alamanda,"Taman Alamanda, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Taman Sri Intan,"Taman Sri Intan, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Taman Uda Murni,"Taman Uda Murni, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,"Taman Jaya, Jalan Pusara","Taman Jaya, Jalan Pusara, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,KUALA TERENGGANU,Taman Hajah Kalsom,"Taman Hajah Kalsom, KUALA TERENGGANU, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,MARANG,Kampung Rhu Dua,"Kampung Rhu Dua, MARANG, Terengganu",1,5.2267553,103.1929707
2020.0,2/12,2/12/2020,Terengganu,MARANG,Kg. Medan Jaya,"Kg. Medan Jaya, MARANG, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,MARANG,Taman Kalongan Mas,"Taman Kalongan Mas, MARANG, Terengganu",1,,
2020.0,2/12,2/12/2020,Terengganu,MARANG,Kampung Rhu Rendang,"Kampung Rhu Rendang, MARANG, Terengganu",1,5.2200779,103.1972061
2020.0,3/12,3/12/2020,Terengganu,HULU TERENGGANU,Kampung Tok Randok,"Kampung Tok Randok, HULU TERENGGANU, Terengganu",1,,
2020.0,3/12,3/12/2020,Terengganu,DUNGUN,Kampung Seberang Pintasan,"Kampung Seberang Pintasan, DUNGUN, Terengganu",1,,
2020.0,3/12,3/12/2020,Terengganu,DUNGUN,Kampung Tiong,"Kampung Tiong, DUNGUN, Terengganu",1,4.7870563,103.3975254
2020.0,3/12,3/12/2020,Terengganu,BESUT,Kampung Tok Has,"Kampung Tok Has, BESUT, Terengganu",1,,
2020.0,3/12,3/12/2020,Terengganu,BESUT,Kampung Beris Pak Abu,"Kampung Beris Pak Abu, BESUT, Terengganu",1,5.786442,102.4895331
2020.0,3/12,3/12/2020,Terengganu,BESUT,Kampung Bukit Puteri,"Kampung Bukit Puteri, BESUT, Terengganu",1,,
2020.0,17/12,17/12/2020,Terengganu,SETIU,Kampung Hulu Seladang,"Kampung Hulu Seladang, SETIU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,DUNGUN,Kampung Minda,"Kampung Minda, DUNGUN, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,KEMAMAN,"Kampung Teladas, Air Putih","Kampung Teladas, Air Putih, KEMAMAN, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,KEMAMAN,Perumahan PPRT Kg Baru Kemasik,"Perumahan PPRT Kg Baru Kemasik, KEMAMAN, Terengganu",1,,
2020.0,17/12,17/12/2020,Terengganu,SETIU,Kampung Besut,"Kampung Besut, SETIU, Terengganu",1,5.6424981,102.6535436
2020.0,18/12,18/12/2020,Terengganu,DUNGUN,Kampung Shukur,"Kampung Shukur, DUNGUN, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,DUNGUN,Kampung Pasir Raja,"Kampung Pasir Raja, DUNGUN, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Pengkalan Ajal,"Kampung Pengkalan Ajal, HULU TERENGGANU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Kemat,"Kampung Kemat, HULU TERENGGANU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Lubuk Periuk,"Kampung Lubuk Periuk, HULU TERENGGANU, Terengganu",1,,
2020.0,19/12,19/12/2020,Terengganu,SETIU,Kampung Bukit Nenas,"Kampung Bukit Nenas, SETIU, Terengganu",1,,
2020.0,19/12,19/12/2020,Terengganu,DUNGUN,Kampung Surau,"Kampung Surau, DUNGUN, Terengganu",1,4.8027015,103.2684396
2020.0,19/12,19/12/2020,Terengganu,DUNGUN,Kampung Rantau Panjang,"Kampung Rantau Panjang, DUNGUN, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Kuala Ping,"Kampung Kuala Ping, HULU TERENGGANU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Kepah,"Kampung Kepah, HULU TERENGGANU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Tok Lawit,"Kampung Tok Lawit, HULU TERENGGANU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Matang,"Kampung Matang, HULU TERENGGANU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,Kampung Tengkawang,"Kampung Tengkawang, HULU TERENGGANU, Terengganu",1,,
2020.0,18/12,18/12/2020,Terengganu,HULU TERENGGANU,PPSK Menerong,"PPSK Menerong, HULU TERENGGANU, Terengganu",1,,
2021.0,2/1,2/1/2021,Johor,PONTIAN,Kg. Ulu Pulai,"Kg. Ulu Pulai, PONTIAN, Johor",1,1.4831495,103.5771114
2021.0,3/1,3/1/2021,Johor,PONTIAN,Kg. Sri Gambut,"Kg. Sri Gambut, PONTIAN, Johor",1,,
2021.0,3/1,3/1/2021,Johor,PONTIAN,Pt. Haji Yasin,"Pt. Haji Yasin, PONTIAN, Johor",1,,
2021.0,3/1,3/1/2021,Johor,PONTIAN,Pt. Wak Jabir,"Pt. Wak Jabir, PONTIAN, Johor",1,1.7405483,103.2765359
2021.0,1/1,1/1/2021,Johor,JOHOR BAHRU,Kg. Bukit Pulai,"Kg. Bukit Pulai, JOHOR BAHRU, Johor",1,,
2021.0,1/1,1/1/2021,Johor,JOHOR BAHRU,"Kg. Sentosa, Masai","Kg. Sentosa, Masai, JOHOR BAHRU, Johor",1,1.4963024,103.9057168
2021.0,1/1,1/1/2021,Johor,JOHOR BAHRU,Kg. Plentong Baru,"Kg. Plentong Baru, JOHOR BAHRU, Johor",1,1.5139838,103.8134794
2021.0,1/1,1/1/2021,Johor,JOHOR BAHRU,"Jalan Masai Kong-kong, SK Tmn Bukit Dahlia","Jalan Masai Kong-kong, SK Tmn Bukit Dahlia, JOHOR BAHRU, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg Kolam Air,"Kg Kolam Air, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg Palembang Lama,"Kg Palembang Lama, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg Tengah Dalam,"Kg Tengah Dalam, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg Sembrong Dalam,"Kg Sembrong Dalam, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Taman Mawar,"Taman Mawar, KLUANG, Johor",1,1.8248164,103.30080916263265
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg. Baru )Jln Paloh),"Kg. Baru )Jln Paloh), KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg. Sri Cahaya,"Kg. Sri Cahaya, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg. Tebing Runtuh,"Kg. Tebing Runtuh, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg Melayu,"Kg Melayu, KLUANG, Johor",1,2.03970265,103.32855521027224
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg. Mengkibol,"Kg. Mengkibol, KLUANG, Johor",1,1.9983474,103.3207832
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg. Melayu Mardi,"Kg. Melayu Mardi, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg Sg Linau,"Kg Sg Linau, KLUANG, Johor",1,1.82990355,103.2651514753716
2021.0,2/1,2/1/2021,Johor,KLUANG,Kg Contoh,"Kg Contoh, KLUANG, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Melayu Sedenak,"Kg Melayu Sedenak, KULAI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Murni Jaya,"Kg Murni Jaya, KULAI, Johor",1,1.7817266,103.5442283
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Sungai Siam,"Kg Sungai Siam, KULAI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Jaya Sepakat,"Kg Jaya Sepakat, KULAI, Johor",1,1.5874041,103.6515316
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Sepakat Baru,"Kg Sepakat Baru, KULAI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Pasir,"Kg Pasir, KULAI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Sri Maju,"Kg Sri Maju, KULAI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Melayu Sengkang,"Kg Melayu Sengkang, KULAI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KULAI,Kg Melayu Bukit Batu,"Kg Melayu Bukit Batu, KULAI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,BATU PAHAT,Kg Parit Hj Kamisan,"Kg Parit Hj Kamisan, BATU PAHAT, Johor",1,,
2021.0,2/1,2/1/2021,Johor,BATU PAHAT,Kg Sg Sedi,"Kg Sg Sedi, BATU PAHAT, Johor",1,,
2021.0,3/1,3/1/2021,Johor,MERSING,Kg Baru Jemari,"Kg Baru Jemari, MERSING, Johor",1,2.4178323,103.8056678
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Bukit Raja,"Kg Bukit Raja, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Lepau,"Kg Lepau, KOTA TINGGI, Johor",1,1.3896034,104.14935756666667
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Sri Delima,"Kg Sri Delima, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg. Sri Jaya,"Kg. Sri Jaya, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Sg. Telor,"Sg. Telor, KOTA TINGGI, Johor",1,1.7344778,103.8145861
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Rantau Panjang,"Kg Rantau Panjang, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Semanggar Luar & Dalam,"Kg Semanggar Luar & Dalam, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,"Kampung Muhibbah, Tanjung Serindit","Kampung Muhibbah, Tanjung Serindit, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,"Kg Baru, Sg Mas","Kg Baru, Sg Mas, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Bandar Penawar,"Bandar Penawar, KOTA TINGGI, Johor",1,1.5537664,104.2308231
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Sedeli Kecil,"Kg Sedeli Kecil, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Taman Aman,"Taman Aman, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Taman Mawai,"Taman Mawai, KOTA TINGGI, Johor",1,1.7144823,103.895962355
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Batu 25,"Batu 25, KOTA TINGGI, Johor",1,1.8543546,103.7743104
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Temenin,"Kg Temenin, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg. Sepak Hulu,"Kg. Sepak Hulu, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg. Sepak Hilir,"Kg. Sepak Hilir, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg. Lukut,"Kg. Lukut, KOTA TINGGI, Johor",1,1.7392956,103.9111295
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg. Batu 4,"Kg. Batu 4, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Bukit Raja,"Kg Bukit Raja, KOTA TINGGI, Johor",1,,
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Taman Bayu Damai,"Taman Bayu Damai, KOTA TINGGI, Johor",1,1.38592645,104.26975592693753
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg Mawai,"Kg Mawai, KOTA TINGGI, Johor",1,1.8516934,103.9613042
2021.0,2/1,2/1/2021,Johor,KOTA TINGGI,Kg. Hj. Jambi,"Kg. Hj. Jambi, KOTA TINGGI, Johor",1,,
2021.0,3/1,3/1/2021,Johor,KOTA TINGGI,Bandar Kota Tinggi,"Bandar Kota Tinggi, KOTA TINGGI, Johor",1,1.5537664,104.2308231
2021.0,3/1,3/1/2021,Johor,KOTA TINGGI,Taman Kuso,"Taman Kuso, KOTA TINGGI, Johor",1,,
2021.0,3/1,3/1/2021,Johor,KOTA TINGGI,Taman Kemang,"Taman Kemang, KOTA TINGGI, Johor",1,,
2021.0,3/1,3/1/2021,Johor,KOTA TINGGI,Kg Gembut,"Kg Gembut, KOTA TINGGI, Johor",1,,
